72 - NumBooks: 943, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6128.630883751149
114 - NumBooks: 585, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 66.60865505112777
111 - NumBooks: 691, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 66.43985477883203
29 - NumBooks: 211, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 66.39306754389577
777 - NumBooks: 841, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 65.77127114748501
372 - NumBooks: 429, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 65.26058699327238
126 - NumBooks: 506, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 64.72548112013673
891 - NumBooks: 152, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 64.71731480901799
7 - NumBooks: 176, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 63.94994834575427
537 - NumBooks: 627, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 63.87502465471394
907 - NumBooks: 479, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 63.24298177879972
819 - NumBooks: 667, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 63.183263508333646
908 - NumBooks: 78, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 63.164377728814934
519 - NumBooks: 807, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 62.99563678345765
139 - NumBooks: 626, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 62.913522682252726
294 - NumBooks: 695, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 62.695686123724954
352 - NumBooks: 508, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 62.69339083168185
402 - NumBooks: 491, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 62.48832706960361
956 - NumBooks: 968, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 62.17115917234987
57 - NumBooks: 949, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 62.128583885453324
317 - NumBooks: 478, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 61.66333219512857
627 - NumBooks: 959, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 61.40236409844587
10 - NumBooks: 647, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 61.34182881270884
756 - NumBooks: 744, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 61.21199661590809
382 - NumBooks: 596, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 61.096191220358925
527 - NumBooks: 419, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 60.39590036937198
876 - NumBooks: 812, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 60.29238328948037
748 - NumBooks: 817, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 60.152571498927905
168 - NumBooks: 613, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 59.96466221793307
604 - NumBooks: 264, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 59.719545709222416
744 - NumBooks: 918, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 58.90966067509639
721 - NumBooks: 939, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 58.65668658184893
885 - NumBooks: 459, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 58.65076328754409
88 - NumBooks: 214, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 58.58842121076408
734 - NumBooks: 781, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 58.53266586005639
775 - NumBooks: 651, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 58.12688537079431
355 - NumBooks: 741, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 57.89589146391313
106 - NumBooks: 376, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 57.7278503901572
801 - NumBooks: 651, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 57.629494936158316
585 - NumBooks: 306, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 57.366168663324885
299 - NumBooks: 421, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 57.35321378547953
554 - NumBooks: 145, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 57.220686966805296
302 - NumBooks: 569, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 57.18351563589952
870 - NumBooks: 683, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 56.539312568523904
564 - NumBooks: 631, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 56.504210410635466
432 - NumBooks: 722, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 56.490783389479425
991 - NumBooks: 688, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 56.317690474646284
485 - NumBooks: 410, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 56.27794053330272
147 - NumBooks: 663, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 56.17294450790267
464 - NumBooks: 958, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 56.025737635215535
810 - NumBooks: 644, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 55.86319785052931
884 - NumBooks: 908, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 55.81112398102569
192 - NumBooks: 323, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 55.388609674966304
420 - NumBooks: 610, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 55.072800086628405
171 - NumBooks: 719, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 55.04637480162272
81 - NumBooks: 13, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 54.580541795412564
250 - NumBooks: 827, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 54.48976120085546
699 - NumBooks: 597, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 54.422689958014246
110 - NumBooks: 627, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 54.09802936833159
300 - NumBooks: 272, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 53.970617023699404
223 - NumBooks: 898, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 53.45215348301227
180 - NumBooks: 561, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 53.13510715022934
951 - NumBooks: 871, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 53.13196967403669
982 - NumBooks: 614, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 53.07485361815126
24 - NumBooks: 844, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 52.30250179788274
346 - NumBooks: 418, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 52.03572815366635
899 - NumBooks: 785, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 51.99521334900455
172 - NumBooks: 574, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 51.98301276095624
935 - NumBooks: 384, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 51.909897713168476
964 - NumBooks: 813, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 51.66752338130178
153 - NumBooks: 839, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 51.5904134517755
530 - NumBooks: 496, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 51.57190627834686
518 - NumBooks: 845, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.98848564431788
981 - NumBooks: 882, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.707175558800685
730 - NumBooks: 859, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.384277812553165
385 - NumBooks: 870, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.3429099888636
752 - NumBooks: 559, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.19370351143512
421 - NumBooks: 758, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 50.144258430003894
900 - NumBooks: 667, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 49.99736667912705
513 - NumBooks: 801, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 49.60770535017823
735 - NumBooks: 549, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 49.24776620377764
820 - NumBooks: 60, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 49.15089263633508
235 - NumBooks: 796, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 49.01412633770026
599 - NumBooks: 524, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 48.93181865567652
824 - NumBooks: 519, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 48.91216008033479
728 - NumBooks: 773, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.82444451634278
395 - NumBooks: 254, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 48.73705377986203
441 - NumBooks: 843, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.57859256211114
553 - NumBooks: 809, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.552278949237866
496 - NumBooks: 573, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.41975773408547
750 - NumBooks: 195, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.21747740601663
74 - NumBooks: 611, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.2055752641805
63 - NumBooks: 604, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 48.14137287978887
680 - NumBooks: 279, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 48.0947961085897
765 - NumBooks: 343, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 47.478499026572415
357 - NumBooks: 723, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.98993594949695
648 - NumBooks: 770, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.85359331374632
318 - NumBooks: 132, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.82882201602094
706 - NumBooks: 633, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 46.77040484806226
770 - NumBooks: 488, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 46.534996056287085
369 - NumBooks: 832, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.2726626363651
957 - NumBooks: 354, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 46.265514004830635
371 - NumBooks: 722, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.23858422246769
613 - NumBooks: 670, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 46.114557373502386
413 - NumBooks: 292, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 46.05705577683443
429 - NumBooks: 785, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 46.00659970433837
321 - NumBooks: 828, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 45.97526603414073
731 - NumBooks: 726, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 45.62760565544485
261 - NumBooks: 155, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 45.43132461406518
349 - NumBooks: 781, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 45.281566600188356
909 - NumBooks: 702, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 45.11422072435167
572 - NumBooks: 223, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 45.0846131116636
219 - NumBooks: 898, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 45.0780415693443
533 - NumBooks: 373, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.96425113307186
196 - NumBooks: 758, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.77504422130135
449 - NumBooks: 969, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 44.711252185365545
901 - NumBooks: 276, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.636932237525166
675 - NumBooks: 553, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 44.538904241034125
226 - NumBooks: 327, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.272616687558696
181 - NumBooks: 646, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.14919427880512
893 - NumBooks: 177, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 44.080114350094036
208 - NumBooks: 932, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 43.97866805159539
661 - NumBooks: 396, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 43.97243138054979
8 - NumBooks: 996, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 43.93353500872711
132 - NumBooks: 180, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 43.86852848280447
724 - NumBooks: 343, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 43.778431577053325
930 - NumBooks: 657, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 43.380629154718484
647 - NumBooks: 513, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 43.35936411848737
293 - NumBooks: 262, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 42.92202262397222
374 - NumBooks: 309, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 42.90420412298004
290 - NumBooks: 350, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 42.652764602268725
17 - NumBooks: 261, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 42.3542214266227
862 - NumBooks: 354, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 42.166865193723986
73 - NumBooks: 971, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 41.98674364365928
618 - NumBooks: 687, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 41.835051795131626
742 - NumBooks: 593, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 41.561376940268964
176 - NumBooks: 369, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 41.492136160343215
465 - NumBooks: 212, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 41.21813938713806
846 - NumBooks: 669, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 41.11542651112536
758 - NumBooks: 704, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 40.849166109239476
937 - NumBooks: 680, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 40.705227390751894
342 - NumBooks: 240, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 40.68032247396995
934 - NumBooks: 657, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 40.55362097671195
636 - NumBooks: 884, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 40.545355041502816
827 - NumBooks: 879, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 40.533600171853784
95 - NumBooks: 623, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 40.29819988163728
874 - NumBooks: 343, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 40.29259313212078
19 - NumBooks: 636, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 40.08605162480957
253 - NumBooks: 986, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 39.86134587250598
238 - NumBooks: 601, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 39.601299815196
580 - NumBooks: 845, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 39.47964590524375
686 - NumBooks: 561, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 39.228590399087736
175 - NumBooks: 56, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 39.14880591167566
811 - NumBooks: 642, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 38.98928745178717
107 - NumBooks: 120, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 38.988086742947424
668 - NumBooks: 812, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 38.441920830756644
127 - NumBooks: 465, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 38.42366759703371
723 - NumBooks: 667, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 38.343500881754
289 - NumBooks: 321, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 38.22323787197195
378 - NumBooks: 555, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 38.19980440043672
305 - NumBooks: 581, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 38.12275644073257
722 - NumBooks: 411, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.97902154623494
833 - NumBooks: 426, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.80576887149543
327 - NumBooks: 315, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 37.769799261696186
929 - NumBooks: 594, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.68022653795931
379 - NumBooks: 304, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.62564584847909
498 - NumBooks: 500, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.57187486952334
259 - NumBooks: 653, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.57129974862751
123 - NumBooks: 151, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 37.56019780432746
532 - NumBooks: 430, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 37.48343515265908
776 - NumBooks: 760, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 37.34697000802182
725 - NumBooks: 547, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 36.99487675050941
704 - NumBooks: 607, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 36.679563691329896
842 - NumBooks: 587, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 36.599274637640356
329 - NumBooks: 438, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 36.27684807059628
804 - NumBooks: 754, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 36.20486464546353
136 - NumBooks: 617, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 36.1123858538379
25 - NumBooks: 639, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 35.818831575364875
36 - NumBooks: 216, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 35.796419269686226
769 - NumBooks: 378, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 35.75610978499178
745 - NumBooks: 942, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 35.67723218526114
994 - NumBooks: 577, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 35.61924228958216
422 - NumBooks: 203, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 35.59596753166093
236 - NumBooks: 410, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 35.35170537912209
875 - NumBooks: 561, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 35.33675246276792
976 - NumBooks: 122, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 35.07988713003302
548 - NumBooks: 473, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 35.01353702790402
531 - NumBooks: 54, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 34.96813326030049
978 - NumBooks: 172, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 34.8223376282339
643 - NumBooks: 176, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 34.632948165883974
839 - NumBooks: 423, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 34.42158460690306
487 - NumBooks: 369, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 34.07455413692842
417 - NumBooks: 884, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.99849668058944
829 - NumBooks: 532, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 33.98056541576411
166 - NumBooks: 269, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.69868035027358
936 - NumBooks: 11, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 33.67311946142749
340 - NumBooks: 405, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.572623754087516
47 - NumBooks: 507, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.524595676326655
401 - NumBooks: 736, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.35161924624096
384 - NumBooks: 274, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 33.16414917841757
362 - NumBooks: 313, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 33.01784632080821
726 - NumBooks: 388, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 32.868179497054996
560 - NumBooks: 276, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 32.57390212898351
228 - NumBooks: 466, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 32.53999517547359
591 - NumBooks: 655, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 32.51968498183289
953 - NumBooks: 994, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 32.310032799445345
831 - NumBooks: 176, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 32.052578051565355
631 - NumBooks: 48, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 31.93892481052286
488 - NumBooks: 261, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 31.865139241293676
544 - NumBooks: 520, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 31.57959835543356
945 - NumBooks: 891, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 31.57283532762458
545 - NumBooks: 845, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 31.050461604200397
334 - NumBooks: 39, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 30.848337497480127
364 - NumBooks: 542, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 30.54828328540892
912 - NumBooks: 281, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 30.509806435446006
910 - NumBooks: 829, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 30.46551054290384
967 - NumBooks: 412, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 30.40980703269226
42 - NumBooks: 821, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 30.368451568676445
426 - NumBooks: 147, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 30.347494248078892
766 - NumBooks: 220, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 30.209176712861407
225 - NumBooks: 393, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 30.195464030975582
677 - NumBooks: 204, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 29.971286489607397
781 - NumBooks: 766, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.95254775800299
747 - NumBooks: 774, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.92199599440085
227 - NumBooks: 703, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.787220710674525
656 - NumBooks: 481, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.679221642308896
277 - NumBooks: 973, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.599560513365326
549 - NumBooks: 520, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 29.570016578725813
460 - NumBooks: 818, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.482508257688615
702 - NumBooks: 468, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.34668280250354
576 - NumBooks: 670, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 29.197611894935285
992 - NumBooks: 72, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 28.99257345249977
673 - NumBooks: 456, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.942445099259725
892 - NumBooks: 151, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 28.92704025887549
529 - NumBooks: 329, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.92683396500977
719 - NumBooks: 932, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.548945972242638
183 - NumBooks: 473, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.462520385395017
458 - NumBooks: 928, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.37828084964686
610 - NumBooks: 350, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 28.37511718597713
578 - NumBooks: 328, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 28.04819498761891
370 - NumBooks: 734, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.952824154227347
18 - NumBooks: 461, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 27.774215160484967
872 - NumBooks: 742, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.749575932059805
546 - NumBooks: 793, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.56558810566226
161 - NumBooks: 215, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.442786561823414
