162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.1E18
7977 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
7984 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
7986 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
7994 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
7997 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
7998 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8005 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8008 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8009 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8012 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8013 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8020 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8031 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8033 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8034 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8038 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8039 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8045 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8047 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8055 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8066 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8067 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8070 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8075 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8076 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8093 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8094 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8099 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8100 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8111 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8116 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8129 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8132 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8134 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8135 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8144 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8145 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8152 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8159 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8166 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8179 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8182 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8188 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8189 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8196 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8218 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8220 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8221 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8228 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8229 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8232 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8233 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8238 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8239 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8244 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8248 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8253 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8256 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8258 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8259 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8261 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8266 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8268 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8272 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8293 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8294 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8297 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8300 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8308 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8314 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8317 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8320 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8331 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8334 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8339 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8341 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8351 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8358 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8363 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8372 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8382 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8392 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8397 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8402 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8403 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8409 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8411 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8413 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8416 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8417 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8418 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8419 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8426 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8430 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8443 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8444 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8454 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8458 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8459 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8461 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8465 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8466 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8467 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8468 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8476 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8481 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8484 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8485 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8487 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8489 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8490 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8492 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8500 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8510 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8511 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8512 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8513 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8515 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8518 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8522 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8530 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8532 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8533 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8539 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8550 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8553 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8554 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8556 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8558 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8567 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8568 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8571 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8572 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8599 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8601 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8603 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8604 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8611 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8613 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8622 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8625 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8656 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8658 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8659 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8665 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8667 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8668 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8669 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8671 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8674 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8675 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8681 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8692 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8701 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8706 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8707 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8709 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8712 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8723 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8741 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8743 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8745 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8752 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8753 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8754 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8757 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8759 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8760 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8764 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8788 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8790 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8794 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8796 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8802 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8816 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8823 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8824 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8825 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8833 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8844 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8847 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8848 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8855 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8861 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8869 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8870 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8878 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8879 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8885 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8888 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8894 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8896 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8906 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8914 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8917 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8919 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8920 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8923 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8925 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8929 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8931 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8936 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8940 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8943 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8949 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8961 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8964 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8965 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8966 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8968 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8970 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8971 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8973 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8974 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8976 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8986 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8991 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
8996 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9001 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9009 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9010 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9012 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9018 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9023 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9036 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9044 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9048 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9053 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9057 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9058 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9061 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9068 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9076 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9077 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9083 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9085 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9087 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9088 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9089 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9090 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9100 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9104 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9116 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9118 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9119 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9120 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9121 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9138 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
9148 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.55E18
